"Name","BD","Pos","Team","GP","EVG","EVA","EVPTS","EVPTS/G","EVPTS%"
"Pano Fimis",2004-06-17,"C","Erie Otters",5,1,1,2,0.4,67
"Parker von Richter",2006-05-17,"D","Mississauga Steelheads",5,0,2,2,0.4,100
"Patrick Thomas",2004-08-21,"C","Brantford Bulldogs",3,0,2,2,0.67,67
"Rowan Topp",2006-04-02,"D","Guelph Storm",4,1,1,2,0.5,100
"Ruslan Gazizov",2004-01-21,"LW","London Knights",4,0,2,2,0.5,40
"Ryan Brown",2007-10-27,"LW","Sarnia Sting",3,1,1,2,0.67,40
"Ryan Roobroeck",2007-09-25,"LW","Niagara IceDogs",5,0,2,2,0.4,50
"Ryan Struthers",2004-01-02,"C","Windsor Spitfires",5,1,1,2,0.4,100
"Rylan Singh",2007-10-04,"D","Guelph Storm",6,1,1,2,0.33,40
"Sam O'Reilly",2006-03-30,"RW","London Knights",4,0,2,2,0.5,50
"Stef Forgione",2005-04-29,"LW","North Bay Battalion",4,2,0,2,0.5,100
"Stuart Rolofs",2003-03-28,"LW","Oshawa Generals",2,1,1,2,1,100
"Tommy Purdeller",2004-04-13,"C","Peterborough Petes",5,1,1,2,0.4,100
"Tuomas Uronen",2005-03-19,"RW","Ottawa 67's",3,1,1,2,0.67,67
"Tyler Hopkins",2007-01-23,"C","Kingston Frontenacs",5,1,1,2,0.4,100
"Vilmer Alriksson",2005-02-18,"LW","Guelph Storm",4,0,2,2,0.5,67
"Wesley Royston",2007-11-22,"RW","Erie Otters",6,1,1,2,0.33,100
"Will Bishop",2005-03-17,"D","Saginaw Spirit",4,1,1,2,0.5,100
"Will Gerrior",2004-03-02,"LW","Ottawa 67's",4,1,1,2,0.5,50
"Wyatt Kennedy",2005-05-27,"D","North Bay Battalion",4,0,2,2,0.5,67
"Zander Veccia",2004-07-27,"RW","Mississauga Steelheads",6,1,1,2,0.33,67
"Adam Cavallin",2005-03-04,"C","Kingston Frontenacs",5,0,1,1,0.2,100
"Adrian Manzo",2007-08-28,"D","Windsor Spitfires",4,0,1,1,0.25,100
"Adrian Rebelo",2004-06-22,"LW","Brantford Bulldogs",5,1,0,1,0.2,100
"Aiden Young",2007-04-18,"LW","Saginaw Spirit",4,0,1,1,0.25,33
"AJ Spellacy",2006-02-24,"C","Windsor Spitfires",3,0,1,1,0.33,100
"Alec Stewart",2005-04-02,"C","Windsor Spitfires",5,1,0,1,0.2,100
"Alex Cajkovic",2005-07-19,"D","North Bay Battalion",3,0,1,1,0.33,50
"Alex Kostov",2006-06-03,"RW","Soo Greyhounds",3,0,1,1,0.33,100
"Alex Messier",2005-03-23,"LW","Erie Otters",5,1,0,1,0.2,100
"Alex Pharand",2005-01-05,"RW","Sudbury Wolves",1,0,1,1,1,50
"Andrew MacNiel",2007-07-25,"RD","Kitchener Rangers",4,0,1,1,0.25,100
"Antonio Tersigni",2006-05-03,"C","Owen Sound Attack",4,0,1,1,0.25,100
"Artem Frolov",2007-05-05,"D","Niagara IceDogs",5,0,1,1,0.2,100
"Ben Pickell",2005-07-20,"C","Barrie Colts",3,0,1,1,0.33,100
"Blake Arrowsmith",2007-04-17,"RW","London Knights",3,1,0,1,0.33,100
"Brad Gardiner",2005-03-06,"C","Ottawa 67's",3,0,1,1,0.33,25
"Braden Haché",2003-05-21,"D","Saginaw Spirit",1,0,1,1,1,100
"Brady Stonehouse",2004-08-06,"RW","Ottawa 67's",2,1,0,1,0.5,100
"Braedyn Rogers",2006-11-22,"D","Owen Sound Attack",3,0,1,1,0.33,100
"Brayden Hislop",2003-09-26,"D","Guelph Storm",6,0,1,1,0.17,100
"Braydon McCallum",2006-05-03,"RW","Peterborough Petes",5,1,0,1,0.2,100
"Brenden Sirizzotti",2003-04-14,"RW","Soo Greyhounds",2,0,1,1,0.5,50
"Brett Bressette",2003-07-04,"LW","Erie Otters",5,0,1,1,0.2,50
"Brodie McConnell-Barker",2006-01-31,"D","Soo Greyhounds",4,0,1,1,0.25,100
"Brody Crane",2004-05-29,"LW","London Knights",4,0,1,1,0.25,100
"Caden Kelly",2006-01-15,"RW","Ottawa 67's",4,0,1,1,0.25,50
"Caden Taylor",2007-03-31,"LW","Sudbury Wolves",4,0,1,1,0.25,100
"Caeden Carlisle",2004-01-31,"D","Soo Greyhounds",4,0,1,1,0.25,100
"Caeden Heins",2006-02-06,"LW","Oshawa Generals",3,0,1,1,0.33,100
"Cam Gauvreau",2003-03-08,"D","Peterborough Petes",5,0,1,1,0.2,100
"Cameron Bergeron",2006-04-16,"D","Kingston Frontenacs",4,0,1,1,0.25,100
"Carson Cameron",2007-06-27,"D","Peterborough Petes",4,1,0,1,0.25,33
"Carson Campbell",2006-06-08,"D","Kitchener Rangers",4,0,1,1,0.25,100
"Carson Harmer",2007-01-13,"C","Saginaw Spirit",4,0,1,1,0.25,100
"Carter Lowe",2006-03-01,"LW","Barrie Colts",4,0,1,1,0.25,100
"Charlie Hilton",2006-09-15,"LW","Ottawa 67's",4,1,0,1,0.25,50
"Chris Grisolia",2005-04-30,"C","Barrie Colts",4,1,0,1,0.25,100
"Christopher Brown",2006-01-27,"C","Soo Greyhounds",4,1,0,1,0.25,100
"Cole Brown",2005-04-27,"RW","Brantford Bulldogs",4,0,1,1,0.25,100
"Colton Smith",2004-02-09,"LW","Windsor Spitfires",1,0,1,1,1,100
"Connor Federkow",2003-07-26,"D","Niagara IceDogs",4,0,1,1,0.25,100
"Connor Lockhart",2003-01-21,"RW","Peterborough Petes",2,0,1,1,0.5,50
"Connor Toms",2004-03-13,"D","Soo Greyhounds",4,0,1,1,0.25,25
"Conor Walton",2006-04-22,"D","Sudbury Wolves",4,0,1,1,0.25,100
"Daniil Sobolev",2003-03-03,"D","Niagara IceDogs",3,0,1,1,0.33,100
"David Goyette",2004-03-27,"C","Sudbury Wolves",1,0,1,1,1,33
"Deni Goure",2003-07-15,"C","Owen Sound Attack",3,0,1,1,0.33,33
"Derek Smyth",2004-04-17,"D","Ottawa 67's",3,1,0,1,0.33,100
"Dustin Good",2005-01-01,"RW","Soo Greyhounds",4,0,1,1,0.25,100
"Dylan Gordon",2004-08-13,"D","Mississauga Steelheads",1,0,1,1,1,100
"Easton Cowan",2005-05-20,"LW","London Knights",2,1,0,1,0.5,100
"Endo Meier",2005-07-20,"RW","Barrie Colts",4,1,0,1,0.25,100
"Ethan Czata",2007-05-29,"C","Niagara IceDogs",5,0,1,1,0.2,50
"Ethan Martin",2005-03-25,"C","Windsor Spitfires",3,0,1,1,0.33,100
"Ethan Weir",2007-01-10,"RW","Kingston Frontenacs",5,1,0,1,0.2,33
"Evan Klein",2004-01-12,"LW","Niagara IceDogs",5,1,0,1,0.2,100
"Evan Konyen",2004-02-22,"RW","Sudbury Wolves",3,0,1,1,0.33,100
"Evan Passmore",2006-12-05,"D","Barrie Colts",4,1,0,1,0.25,100
"Gabriel Runco",2005-01-08,"RD","Kitchener Rangers",4,0,1,1,0.25,100
"Gage Heyes",2004-04-21,"RW","Kingston Frontenacs",2,0,1,1,0.5,50
"Gavin Hayes",2004-05-14,"RW","Flint Firebirds",1,0,1,1,1,100
"Georgy Toroptsev",2006-04-22,"LW","Erie Otters",5,1,0,1,0.2,100
"Grayden Strohack",2006-06-09,"D","Flint Firebirds",4,0,1,1,0.25,100
"Henry Brzustewicz",2007-02-09,"D","London Knights",4,1,0,1,0.25,100
"Hughston Hurt",2007-07-10,"D","Sarnia Sting",4,0,1,1,0.25,100
"Hunter McKenzie",2006-12-07,"LW","Guelph Storm",6,0,1,1,0.17,50
"Jack Dever",2005-09-05,"RW","Ottawa 67's",4,0,1,1,0.25,100
"Jacob Carroll",2005-05-09,"D","Barrie Colts",2,0,1,1,0.5,100
"Jacob Holmes",2003-07-04,"D","Kingston Frontenacs",2,0,1,1,0.5,100
"Jacob LeBlanc",2004-06-03,"D","Sarnia Sting",4,0,1,1,0.25,100
"Jacob Maillet",2003-03-13,"C","Windsor Spitfires",2,1,0,1,0.5,33
"Jaiden Newton",2007-10-13,"C","Barrie Colts",3,1,0,1,0.33,100
"Jake Crawford",2007-05-05,"LW","Owen Sound Attack",4,1,0,1,0.25,100
"Jake Karabela",2004-03-07,"C","Guelph Storm",3,0,1,1,0.33,100
"James Jodoin",2003-02-04,"D","Windsor Spitfires",4,0,1,1,0.25,100
"Jeremy Martin",2007-02-06,"LW","Flint Firebirds",4,0,1,1,0.25,50
"Jett Luchanko",2006-08-21,"C","Guelph Storm",2,0,1,1,0.5,25
"Joey Willis",2005-03-14,"C","Saginaw Spirit",1,1,0,1,1,100
"Jordan D'Intino",2003-03-01,"LW","Soo Greyhounds",2,0,1,1,0.5,33
"Jorian Donovan",2004-04-05,"D","Brantford Bulldogs",3,0,1,1,0.33,50
"Josh Brady",2006-01-11,"D","Ottawa 67's",3,0,1,1,0.33,50
"Josh Glavin",2006-09-24,"D","Saginaw Spirit",4,0,1,1,0.25,100
"Justin DeZoete",2004-01-02,"LW","Mississauga Steelheads",3,1,0,1,0.33,100
"Kaeden Johnston",2005-02-03,"RW","London Knights",4,1,0,1,0.25,100
"Kaleb Dietsch",2007-01-03,"D","Ottawa 67's",2,0,1,1,0.5,100
"Kaleb Lawrence",2003-01-10,"LW","Owen Sound Attack",2,1,0,1,0.5,100
"Kashawn Aitcheson",2006-09-21,"D","Barrie Colts",5,0,1,1,0.2,100
"Kieron Walton",2006-04-22,"LW","Sudbury Wolves",4,0,1,1,0.25,33
"Kimi Körbler",2006-09-25,"RW","Ottawa 67's",4,1,0,1,0.25,100
"Kocha Delic",2004-03-11,"C","Sudbury Wolves",1,1,0,1,1,100
"Konnor Smith",2004-11-06,"D","Peterborough Petes",3,1,0,1,0.33,100
"Liam Gilmartin",2003-01-07,"LW","Erie Otters",1,0,1,1,1,100
"Linus Hemström",2004-01-16,"RW","Kingston Frontenacs",5,0,1,1,0.2,50
"Luca D'Amato",2004-08-18,"D","Oshawa Generals",4,0,1,1,0.25,100
"Luca Marrelli",2005-10-04,"D","Oshawa Generals",4,0,1,1,0.25,33
"Luca Pinelli",2005-04-05,"C","Ottawa 67's",2,1,0,1,0.5,50
"Lucas Moore",2005-06-07,"D","Brantford Bulldogs",3,0,1,1,0.33,100
"Markas Samenas",2004-02-02,"LW","Flint Firebirds",4,0,1,1,0.25,100
"Marko Stojkov",2004-08-11,"D","Flint Firebirds",4,1,0,1,0.25,33
"Martin Matejicek",2005-08-05,"D","Owen Sound Attack",4,1,0,1,0.25,100
"Masen Wray",2006-05-15,"C","Brantford Bulldogs",6,0,1,1,0.17,100
"Mason Chitaroni",2004-10-02,"D","Sudbury Wolves",4,0,1,1,0.25,50
"Mason Taylor",2006-02-23,"D","Flint Firebirds",3,0,1,1,0.33,100
"Matthew Andonovski",2005-03-14,"LD","Kitchener Rangers",4,0,1,1,0.25,100
"Matthew Buckley",2005-03-21,"RW","Oshawa Generals",4,0,1,1,0.25,50
"Matthew Wang",2005-08-22,"LW","Flint Firebirds",3,0,1,1,0.33,100
"Max McCue",2003-02-10,"LW","London Knights",1,1,0,1,1,50
"Max Namestnikov",2004-02-06,"LW","Guelph Storm",6,1,0,1,0.17,20
"Michael Buchinger",2004-04-25,"D","Guelph Storm",3,0,1,1,0.33,20
"Michael MacLean",2004-08-05,"D","Ottawa 67's",3,0,1,1,0.33,50
"Mike Levin",2005-10-16,"LW","Niagara IceDogs",4,0,1,1,0.25,100
"Mitchell Martin",2003-01-06,"LW","Kitchener Rangers",6,1,0,1,0.17,25
"Nathan Omeri",2006-06-15,"D","Sarnia Sting",4,0,1,1,0.25,50
"Nicholas Holomego",2006-05-19,"D","Erie Otters",5,0,1,1,0.2,100
"Nick Yearwood",2004-07-15,"LW","Sudbury Wolves",3,1,0,1,0.33,50
"Nikita Tarasevich",2003-02-09,"RW","Oshawa Generals",3,0,1,1,0.33,50
"Noah Roberts",2005-12-02,"D","Brantford Bulldogs",4,1,0,1,0.25,100
"Oliver Peer",2003-03-09,"RW","Windsor Spitfires",1,0,1,1,1,100
"Owain Johnston",2003-10-19,"D","Erie Otters",4,0,1,1,0.25,100
"Owen Outwater",2005-01-04,"LW","Kingston Frontenacs",2,1,0,1,0.5,100
"Owen Pitters",2005-08-28,"C","Flint Firebirds",4,1,0,1,0.25,100
"Owen Van Steensel",2004-08-04,"LW","North Bay Battalion",2,0,1,1,0.5,100
"Paul Christopoulos",2003-03-26,"D","North Bay Battalion",3,0,1,1,0.33,100
"Quentin Musty",2005-07-06,"LW","Sudbury Wolves",1,1,0,1,1,33
"Quinn Beauchesne",2007-03-01,"D","Guelph Storm",2,1,0,1,0.5,100
"Quinn Binnie",2004-04-29,"RW","Peterborough Petes",4,1,0,1,0.25,100
"Roberto Mancini",2003-07-08,"D","Saginaw Spirit",3,0,1,1,0.33,50
"Ryan McGuire",2004-02-29,"C","Guelph Storm",4,1,0,1,0.25,50
"Ryan Pryce",2004-02-06,"D","Sudbury Wolves",4,0,1,1,0.25,33
